V4_2,Data_Marking,CV,calendar-years,time,admin-geography,geography,ashe-statistics,statistics,ashe-sex,sex,ashe-working-pattern,workingpattern,ashe-hours-and-earnings,hoursandearnings,ashe-workplace-or-residence,workplaceorresidence
18.63,,3.2,2016,2016,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
37783.0,,4.4,2016,2016,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30858.0,,5.1,2016,2016,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.42,,4.6,2016,2016,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.95,,4.1,2016,2016,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.44,,4.7,2016,2016,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.98,,6.4,2016,2016,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
34818.0,,5.6,2016,2016,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
37809.0,,7.4,2016,2016,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32791.0,,10.0,2017,2017,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.9,,4.0,2017,2017,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38653.0,,5.0,2017,2017,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.1,,4.4,2017,2017,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
42446.0,,5.9,2017,2017,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.78,,3.1,2017,2017,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.51,,5.7,2017,2017,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.77,,6.1,2017,2017,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
35113.0,,6.8,2017,2017,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
33965.0,,13.0,2017,2017,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35732.0,,7.9,2017,2017,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.35,,4.4,2017,2017,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37146.0,,14.0,2018,2018,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
44885.0,,10.0,2018,2018,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
41655.0,,8.3,2018,2018,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.67,,5.4,2018,2018,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.24,,4.6,2018,2018,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
20.2,,3.5,2018,2018,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35360.0,,7.8,2018,2018,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31530.0,,13.0,2018,2018,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32626.0,,9.4,2018,2018,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.61,,6.6,2018,2018,E09000029,Sutton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.31,,6.0,2018,2018,E09000029,Sutton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.94,,4.6,2018,2018,E09000029,Sutton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
28607.0,,15.0,2016,2016,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.49,,6.0,2016,2016,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.18,,4.4,2016,2016,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.5,,4.0,2016,2016,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
,x,25.0,2016,2016,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
34199.0,,8.2,2016,2016,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
41094.0,,12.0,2016,2016,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
57243.0,,18.0,2016,2016,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
26.49,,14.0,2016,2016,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
19.34,,4.7,2016,2016,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38388.0,,7.7,2016,2016,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
23.53,,9.5,2016,2016,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
54397.0,,9.3,2017,2017,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
39812.0,,7.9,2017,2017,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
21.62,,3.7,2017,2017,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
48409.0,,6.5,2017,2017,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
41708.0,,14.0,2017,2017,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.57,,4.7,2017,2017,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
23.1,,5.2,2017,2017,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35907.0,,9.2,2017,2017,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
29036.0,,5.9,2017,2017,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.18,,4.3,2017,2017,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.65,,3.9,2017,2017,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.92,,6.0,2017,2017,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
51899.0,,6.3,2018,2018,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
43576.0,,7.5,2018,2018,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
57415.0,,8.7,2018,2018,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
21.91,,5.4,2018,2018,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
23.56,,4.1,2018,2018,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
24.68,,5.7,2018,2018,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
33873.0,,12.0,2018,2018,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
36392.0,,6.5,2018,2018,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38542.0,,6.4,2018,2018,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.43,,5.2,2018,2018,E09000024,Merton,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.77,,5.7,2018,2018,E09000024,Merton,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.69,,4.0,2018,2018,E09000024,Merton,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
39986.0,,6.1,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
27.79,,7.9,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
19.96,,4.2,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
24.1,,5.2,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
40291.0,,3.5,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.3,,2.5,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37424.0,,5.0,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.15,,3.6,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
66221.0,,13.0,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
20.32,,3.5,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
53749.0,,8.7,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
42543.0,,4.6,2016,2016,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
45177.0,,11.0,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
74164.0,,14.0,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49121.0,,6.2,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
24.8,,5.7,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.28,,6.1,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
61546.0,,10.0,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
41179.0,,18.0,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.47,,6.6,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
27.62,,8.5,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
45218.0,,9.4,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.1,,4.1,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.82,,5.4,2017,2017,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
46804.0,,8.3,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
73399.0,,17.0,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
61356.0,,12.0,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
21.89,,5.1,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30.82,,8.8,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
26.75,,5.9,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38425.0,,2.9,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
48817.0,,3.2,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
44773.0,,2.3,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.84,,2.7,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
21.94,,2.2,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.71,,1.7,2018,2018,E09000013,Hammersmith and Fulham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
45644.0,,3.4,2016,2016,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
24.56,,5.2,2016,2016,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
52697.0,,15.0,2016,2016,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
52182.0,,10.0,2016,2016,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
23.54,,3.7,2016,2016,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.83,,2.1,2016,2016,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37924.0,,3.6,2016,2016,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
22.34,,5.2,2016,2016,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
51607.0,,14.0,2016,2016,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.67,,2.0,2016,2016,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
24.45,,3.2,2016,2016,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
51941.0,,5.0,2016,2016,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
71499.0,,18.0,2017,2017,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49567.0,,11.0,2017,2017,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
22.65,,6.5,2017,2017,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
62525.0,,13.0,2017,2017,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
27.78,,6.6,2017,2017,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
49886.0,,3.8,2017,2017,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
25.64,,4.9,2017,2017,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
23.39,,2.5,2017,2017,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.92,,2.1,2017,2017,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
44970.0,,2.8,2017,2017,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38378.0,,3.6,2017,2017,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
21.46,,1.8,2017,2017,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
95052.0,,18.0,2018,2018,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49708.0,,12.0,2018,2018,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
74558.0,,13.0,2018,2018,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30.33,,6.5,2018,2018,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.35,,6.6,2018,2018,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
27.01,,4.9,2018,2018,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
39931.0,,3.0,2018,2018,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
51743.0,,3.9,2018,2018,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
46328.0,,2.7,2018,2018,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
20.0,,2.2,2018,2018,E09000007,Camden,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
25.22,,2.6,2018,2018,E09000007,Camden,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
22.79,,1.8,2018,2018,E09000007,Camden,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.71,,3.7,2016,2016,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
26825.0,,4.6,2016,2016,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
39579.0,,12.0,2016,2016,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31605.0,,6.6,2016,2016,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.73,,3.2,2016,2016,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.4,,5.7,2016,2016,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34800.0,,10.0,2016,2016,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
36946.0,,8.0,2016,2016,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.62,,5.7,2016,2016,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.77,,3.7,2016,2016,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.54,,4.8,2016,2016,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
33062.0,,7.2,2016,2016,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
28638.0,,4.4,2017,2017,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.93,,4.1,2017,2017,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.23,,3.0,2017,2017,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.51,,7.0,2017,2017,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
32350.0,,3.8,2017,2017,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
42246.0,,11.0,2017,2017,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
34850.0,,5.3,2017,2017,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.64,,5.0,2017,2017,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.63,,4.2,2017,2017,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.6,,3.9,2017,2017,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38661.0,,8.4,2017,2017,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32143.0,,8.8,2017,2017,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
29946.0,,5.8,2018,2018,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
35701.0,,4.3,2018,2018,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
33478.0,,3.7,2018,2018,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.53,,3.2,2018,2018,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.79,,2.5,2018,2018,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.62,,3.7,2018,2018,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
31002.0,,9.5,2018,2018,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
42084.0,,7.4,2018,2018,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38035.0,,5.9,2018,2018,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.23,,6.1,2018,2018,E09000025,Newham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.49,,5.4,2018,2018,E09000025,Newham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.72,,4.2,2018,2018,E09000025,Newham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
40025.0,,12.0,2016,2016,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
45693.0,,17.0,2016,2016,E09000018,Hounslow,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.24,,4.0,2016,2016,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
31917.0,,7.5,2016,2016,E09000018,Hounslow,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.78,,8.7,2016,2016,E09000018,Hounslow,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
